    0.413990169763565063E+02    0.954213619232177734E+00   -0.420601674973634545E+03   -0.693475511231554709E+01    1
    0.459911793470382690E+02    0.858736813068389893E+00   -0.420335260808359976E+03   -0.693575511231551811E+01    1
    0.461434364318847656E+02    0.854857146739959717E+00   -0.418936801354188106E+03   -0.693675511231548558E+01    1
    0.478830158710479736E+02    0.822770237922668457E+00   -0.417510223801583834E+03   -0.693775511231549125E+01    1
    0.453366041183471680E+02    0.867733895778656006E+00   -0.415875917984419516E+03   -0.693875511231549424E+01    1
    0.466406673192977905E+02    0.823056042194366455E+00   -0.388867010480847114E+03   -0.693975511231547948E+01    1
    0.455418586730957031E+02    0.842474460601806641E+00   -0.388308610410295785E+03   -0.694075511231545761E+01    1
    0.403076440095901489E+02    0.948475003242492676E+00   -0.384498434178336197E+03   -0.694175511231546682E+01    1
    0.396008402109146118E+02    0.961440384387969971E+00   -0.380158520140128758E+03   -0.694275511231551334E+01    1
    0.380523413419723511E+02    0.994636774063110352E+00   -0.373963608854538734E+03   -0.694375511231550835E+01    1
    0.401756286621093750E+02    0.938814222812652588E+00   -0.370394835756383884E+03   -0.694475511231550335E+01    1
    0.400336325168609619E+02    0.938821911811828613E+00   -0.366783754259646571E+03   -0.694575511231551523E+01    1
    0.380296498537063599E+02    0.984099388122558594E+00   -0.362476604956424239E+03   -0.694675511231552090E+01    1
    0.487086594104766846E+02    0.767149865627288818E+00   -0.360913586674259818E+03   -0.694775511231551945E+01    1
    0.469045549631118774E+02    0.795806765556335449E+00   -0.359842949770873588E+03   -0.694875511231547005E+01    1
    0.444025814533233643E+02    0.832829892635345459E+00   -0.350589828407027312E+03   -0.694975511231546506E+01    1
    0.417348384857177734E+02    0.886035859584808350E+00   -0.350557162308572003E+03   -0.695075511231549914E+01    1
    0.490377485752105713E+02    0.751761138439178467E+00   -0.347548009532313358E+03   -0.695175511231552257E+01    1
    0.381606966257095337E+02    0.963997900485992432E+00   -0.345498753269059875E+03   -0.695275511231550336E+01    1
    0.454180866479873657E+02    0.805844783782958984E+00   -0.340603126405804801E+03   -0.695375511231547883E+01    1
    0.417240142822265625E+02    0.872661113739013672E+00   -0.335688011300964547E+03   -0.695475511231550136E+01    1
    0.417264580726623535E+02    0.870367169380187988E+00   -0.333267501708822124E+03   -0.695575511231551680E+01    1
    0.402923524379730225E+02    0.894403696060180664E+00   -0.326085246027497647E+03   -0.695675511231548427E+01    1
    0.405113995075225830E+02    0.889501929283142090E+00   -0.326017295888695401E+03   -0.695775511231548727E+01    1
    0.385705173015594482E+02    0.930258333683013916E+00   -0.322086036163221763E+03   -0.695875511231550270E+01    1
    0.366545140743255615E+02    0.976691544055938721E+00   -0.320048894893041165E+03   -0.695975511231551458E+01    1
    0.391995519399642944E+02    0.912151932716369629E+00   -0.318931431041050303E+03   -0.696075511231551580E+01    1
    0.395975977182388306E+02    0.899350941181182861E+00   -0.315309706738610828E+03   -0.696175511231550104E+01    1
    0.495688915252685547E+02    0.717508018016815186E+00   -0.314154110932118613E+03   -0.696275511231553423E+01    1
    0.402099609375000000E+02    0.884457707405090332E+00   -0.314102295272186097E+03   -0.696375511231550171E+01    1
    0.383127510547637939E+02    0.923768758773803711E+00   -0.309808880955620339E+03   -0.696475511231547362E+01    1
    0.496772438287734985E+02    0.712273120880126953E+00   -0.309600892695740981E+03   -0.696575511231551836E+01    1
    0.366632938385009766E+02    0.964078664779663086E+00   -0.308669296197955077E+03   -0.696675511231553202E+01    1
    0.441446125507354736E+02    0.795053720474243164E+00   -0.302514529346893937E+03   -0.696775511231552436E+01    1
    0.399706065654754639E+02    0.875104129314422607E+00   -0.299597082343133593E+03   -0.696875511231550959E+01    1
    0.415280044078826904E+02    0.839282393455505371E+00   -0.296551910394415017E+03   -0.696975511231549394E+01    1
    0.461018115282058716E+02    0.755189418792724609E+00   -0.295624207838594998E+03   -0.697075511231548450E+01    1
    0.383892416954040527E+02    0.906801462173461914E+00   -0.295522583391207604E+03   -0.697175511231548395E+01    1
    0.384898424148559570E+02    0.897487878799438477E+00   -0.289060983944624354E+03   -0.697275511231548872E+01    1
    0.470542252063751221E+02    0.731778979301452637E+00   -0.286401254359244263E+03   -0.697375511231548995E+01    1
    0.391735792160034180E+02    0.874065399169921875E+00   -0.281800213500774532E+03   -0.697475511231553025E+01    1
    0.379360467195510864E+02    0.901702880859375000E+00   -0.281011934785026938E+03   -0.697575511231552614E+01    1
    0.357863545417785645E+02    0.953948855400085449E+00   -0.279385841552273462E+03   -0.697675511231550338E+01    1
    0.413072615861892700E+02    0.826340019702911377E+00   -0.279279275817188250E+03   -0.697775511231553747E+01    1
    0.490608304738998413E+02    0.694775640964508057E+00   -0.278156064811904912E+03   -0.697875511231551471E+01    1
    0.498642563819885254E+02    0.682570219039916992E+00   -0.276968268262280787E+03   -0.697975511231548751E+01    1
    0.341158300638198853E+02    0.992729365825653076E+00   -0.273026719306417533E+03   -0.698075511231549406E+01    1
    0.413820773363113403E+02    0.814876437187194824E+00   -0.269613916456401341E+03   -0.698175511231549972E+01    1
    0.473950117826461792E+02    0.710869193077087402E+00   -0.268926402567641787E+03   -0.698275511231551516E+01    1
    0.446063995361328125E+02    0.749904870986938477E+00   -0.263364016994978840E+03   -0.698375511231553414E+01    1
    0.426296055316925049E+02    0.784211933612823486E+00   -0.262907248844129867E+03   -0.698475511231553270E+01    1
    0.372725933790206909E+02    0.892615437507629395E+00   -0.259238550447007299E+03   -0.698575511231552948E+01    1
    0.335248470306396484E+02    0.989004552364349365E+00   -0.256652295772163313E+03   -0.698675511231552360E+01    1
    0.375093877315521240E+02    0.879170179367065430E+00   -0.252610802048607155E+03   -0.698775511231549373E+01    1
    0.484858512878417969E+02    0.675108611583709717E+00   -0.247157941168275670E+03   -0.698875511231551716E+01    1
    0.335477352142333984E+02    0.974873363971710205E+00   -0.246526426787623024E+03   -0.698975511231552993E+01    1
    0.434943318367004395E+02    0.744173645973205566E+00   -0.239090180980391807E+03   -0.699075511231550273E+01    1
    0.398729652166366577E+02    0.809366941452026367E+00   -0.237006941839968050E+03   -0.699175511231550484E+01    1
    0.448409378528594971E+02    0.715369224548339844E+00   -0.232801307722419438E+03   -0.699275511231551850E+01    1
    0.476496934890747070E+02    0.672861576080322266E+00   -0.232452329236636956E+03   -0.699375511231549929E+01    1
    0.497210949659347534E+02    0.643356263637542725E+00   -0.230875191983723283E+03   -0.699475511231549785E+01    1
    0.419787287712097168E+02    0.757584095001220703E+00   -0.226896490249380349E+03   -0.699575511231553371E+01    1
    0.419247478246688843E+02    0.757109344005584717E+00   -0.225603174492864298E+03   -0.699675511231554026E+01    1
    0.379050523042678833E+02    0.837341785430908203E+00   -0.225557843974092663E+03   -0.699775511231553793E+01    1
    0.418752640485763550E+02    0.757178485393524170E+00   -0.224869463808659873E+03   -0.699875511231551695E+01    1
    0.350264251232147217E+02    0.901340186595916748E+00   -0.221987716664706710E+03   -0.699975511231549596E+01    1
    0.383580505847930908E+02    0.820461809635162354E+00   -0.219898038931896451E+03   -0.700075511231552117E+01    1
    0.465491354465484619E+02    0.673408389091491699E+00   -0.217289913714664948E+03   -0.700175511231554282E+01    1
    0.479575783014297485E+02    0.651034235954284668E+00   -0.214701167255134720E+03   -0.700275511231553516E+01    1
    0.459295332431793213E+02    0.677767038345336914E+00   -0.212788624432541212E+03   -0.700375511231549996E+01    1
    0.411381393671035767E+02    0.745652616024017334E+00   -0.203510495493883923E+03   -0.700475511231551984E+01    1
    0.341614723205566406E+02    0.897767007350921631E+00   -0.203395143167920054E+03   -0.700575511231551840E+01    1
    0.433690577745437622E+02    0.706893384456634521E+00   -0.203158372268718438E+03   -0.700675511231550097E+01    1
    0.309245169162750244E+02    0.986265182495117188E+00   -0.199995486425532249E+03   -0.700775511231549419E+01    1
    0.492084026336669922E+02    0.612693250179290771E+00   -0.193054493323156493E+03   -0.700875511231548121E+01    1
    0.413343042135238647E+02    0.725632250308990479E+00   -0.189998352635435850E+03   -0.700975511231552773E+01    1
    0.324466288089752197E+02    0.918528139591217041E+00   -0.186305637735967991E+03   -0.701075511231552895E+01    1
    0.493295341730117798E+02    0.603690087795257568E+00   -0.185854395759759825E+03   -0.701175511231552218E+01    1
    0.309817045927047729E+02    0.960736930370330811E+00   -0.185575271087055000E+03   -0.701275511231549853E+01    1
    0.367862880229949951E+02    0.807359278202056885E+00   -0.184315218193795573E+03   -0.701375511231546067E+01    1
    0.448080509901046753E+02    0.660926520824432373E+00   -0.182688348548306323E+03   -0.701475511231549120E+01    1
    0.323208063840866089E+02    0.915921151638031006E+00   -0.182468230397713626E+03   -0.701575511231549598E+01    1
    0.432343542575836182E+02    0.683585524559020996E+00   -0.181534674472039342E+03   -0.701675511231551852E+01    1
    0.406581073999404907E+02    0.726032972335815430E+00   -0.180863587650171326E+03   -0.701775511231554905E+01    1
    0.318668872117996216E+02    0.925725400447845459E+00   -0.180499751578306558E+03   -0.701875511231552718E+01    1
    0.433555603027343750E+02    0.680254101753234863E+00   -0.180363182801499221E+03   -0.701975511231552307E+01    1
    0.382738053798675537E+02    0.766233861446380615E+00   -0.177222047006092026E+03   -0.702075511231549143E+01    1
    0.362943738698959351E+02    0.807646393775939941E+00   -0.176964863965508897E+03   -0.702175511231545713E+01    1
    0.391833603382110596E+02    0.743118286132812500E+00   -0.173312571074554427E+03   -0.702275511231550986E+01    1
    0.428697288036346436E+02    0.676345109939575195E+00   -0.171027545533178028E+03   -0.702375511231555993E+01    1
    0.395729720592498779E+02    0.727380692958831787E+00   -0.167163588188033685E+03   -0.702475511231551941E+01    1
    0.433240711688995361E+02    0.661992907524108887E+00   -0.165260342136815893E+03   -0.702575511231549044E+01    1
    0.440028786659240723E+02    0.650884091854095459E+00   -0.164543835569888870E+03   -0.702675511231551386E+01    1
    0.476772993803024292E+02    0.600719809532165527E+00   -0.164542465641507164E+03   -0.702775511231550709E+01    1
    0.318339586257934570E+02    0.896878302097320557E+00   -0.162922671746351909E+03   -0.702875511231551275E+01    1
    0.336511880159378052E+02    0.847343206405639648E+00   -0.162253999433417619E+03   -0.702975511231550776E+01    1
    0.330449253320693970E+02    0.860061526298522949E+00   -0.160575187225689660E+03   -0.703075511231546724E+01    1
    0.482663393020629883E+02    0.588443636894226074E+00   -0.160241164309414074E+03   -0.703175511231548889E+01    1
    0.361735999584197998E+02    0.784744799137115479E+00   -0.159973179281866095E+03   -0.703275511231553985E+01    1
    0.412217736244201660E+02    0.681303381919860840E+00   -0.154607914113317065E+03   -0.703375511231551886E+01    1
    0.417675971984863281E+02    0.671320676803588867E+00   -0.153816181560732019E+03   -0.703475511231550765E+01    1
    0.441139400005340576E+02    0.629993498325347900E+00   -0.149497906339452356E+03   -0.703575511231551776E+01    1
    0.417150199413299561E+02    0.663501858711242676E+00   -0.147541726344825634E+03   -0.703675511231548700E+01    1
    0.297070235013961792E+02    0.929393291473388672E+00   -0.146367638020839763E+03   -0.703775511231547224E+01    1
    0.423890322446823120E+02    0.648107945919036865E+00   -0.144035740001378883E+03   -0.703875511231545570E+01    1
    0.422740310430526733E+02    0.647212028503417969E+00   -0.142134206974986114E+03   -0.703975511231547202E+01    1
    0.281876891851425171E+02    0.970460832118988037E+00   -0.142046326633480163E+03   -0.704075511231547946E+01    1
    0.402860581874847412E+02    0.675932645797729492E+00   -0.139957523796483258E+03   -0.704175511231548690E+01    1
    0.331369668245315552E+02    0.821186900138854980E+00   -0.139639506993407508E+03   -0.704275511231548812E+01    1
    0.304797947406768799E+02    0.876112222671508789E+00   -0.131280282534444581E+03   -0.704375511231546003E+01    1
    0.369212031364440918E+02    0.721737802028656006E+00   -0.130369715506795586E+03   -0.704475511231549234E+01    1
    0.300975799560546875E+02    0.883894979953765869E+00   -0.129654912098291504E+03   -0.704575511231552998E+01    1
    0.317726850509643555E+02    0.835526585578918457E+00   -0.128751869771465124E+03   -0.704675511231549656E+01    1
    0.469805449247360229E+02    0.564559280872344971E+00   -0.128373114030125777E+03   -0.704775511231548979E+01    1
    0.473390698432922363E+02    0.559340596199035645E+00   -0.127658844416534563E+03   -0.704875511231552210E+01    1
    0.475624352693557739E+02    0.555760562419891357E+00   -0.126935435131825358E+03   -0.704975511231552154E+01    1
    0.346331059932708740E+02    0.759587824344635010E+00   -0.124928816687229187E+03   -0.705075511231551921E+01    1
    0.302878797054290771E+02    0.867100477218627930E+00   -0.124230330228594454E+03   -0.705175511231552399E+01    1
    0.293033659458160400E+02    0.895553052425384521E+00   -0.123916597908837062E+03   -0.705275511231551899E+01    1
    0.354845017194747925E+02    0.736766755580902100E+00   -0.122364258074884418E+03   -0.705375511231552732E+01    1
    0.269788920879364014E+02    0.965523421764373779E+00   -0.120881847553125283E+03   -0.705475511231554453E+01    1
    0.301073551177978516E+02    0.863997101783752441E+00   -0.120321427477940105E+03   -0.705575511231553776E+01    1
    0.308172315359115601E+02    0.843903243541717529E+00   -0.120229828437000251E+03   -0.705675511231551056E+01    1
    0.305199384689331055E+02    0.846524238586425781E+00   -0.117594418659031206E+03   -0.705775511231549935E+01    1
    0.304116159677505493E+02    0.846130073070526123E+00   -0.116009697050607329E+03   -0.705875511231551123E+01    1
    0.384484678506851196E+02    0.667181253433227539E+00   -0.114793021342738157E+03   -0.705975511231552222E+01    1
    0.327045381069183350E+02    0.775451958179473877E+00   -0.110421660327679461E+03   -0.706075511231553765E+01    1
    0.404572606086730957E+02    0.626573562622070312E+00   -0.110253081366859448E+03   -0.706175511231552999E+01    1
    0.292331814765930176E+02    0.867093324661254883E+00   -0.110230015489248487E+03   -0.706275511231550190E+01    1
    0.291258484125137329E+02    0.869935333728790283E+00   -0.110077256006524038E+03   -0.706375511231548359E+01    1
    0.411954045295715332E+02    0.610108971595764160E+00   -0.107072381392982436E+03   -0.706475511231546882E+01    1
    0.489450424909591675E+02    0.513340592384338379E+00   -0.106952290297629631E+03   -0.706575511231547804E+01    1
    0.291618138551712036E+02    0.854208707809448242E+00   -0.103828017551928127E+03   -0.706675511231549347E+01    1
    0.428616017103195190E+02    0.580369055271148682E+00   -0.103328179972643639E+03   -0.706775511231551956E+01    1
    0.304025530815124512E+02    0.815341651439666748E+00   -0.102080156571100019E+03   -0.706875511231552345E+01    1
    0.282429933547973633E+02    0.873829007148742676E+00   -0.100529774324095271E+03   -0.706975511231549092E+01    1
    0.327686011791229248E+02    0.749951124191284180E+00   -0.990506913027179081E+02   -0.707075511231549747E+01    1
    0.367778569459915161E+02    0.668000996112823486E+00   -0.989493189755151121E+02   -0.707175511231550757E+01    1
    0.253936409950256348E+02    0.962689399719238281E+00   -0.972480938981465357E+02   -0.707275511231550791E+01    1
    0.286214858293533325E+02    0.853994965553283691E+00   -0.971981143731225501E+02   -0.707375511231550114E+01    1
    0.370083868503570557E+02    0.658959031105041504E+00   -0.964245336696545934E+02   -0.707475511231550946E+01    1
    0.360496997833251953E+02    0.676087677478790283E+00   -0.962267044931139424E+02   -0.707575511231550625E+01    1
    0.310751825571060181E+02    0.782495617866516113E+00   -0.954436107453143450E+02   -0.707675511231548171E+01    1
    0.265406131744384766E+02    0.913754582405090332E+00   -0.945533462758575780E+02   -0.707775511231550514E+01    1
    0.470982730388641357E+02    0.513094961643218994E+00   -0.933782282593150086E+02   -0.707875511231553034E+01    1
    0.358069837093353271E+02    0.673602938652038574E+00   -0.927479703691235642E+02   -0.707975511231552090E+01    1
    0.304087787866592407E+02    0.793082952499389648E+00   -0.927070424224962721E+02   -0.708075511231552213E+01    1
    0.334504932165145874E+02    0.719403386116027832E+00   -0.919964477341777496E+02   -0.708175511231552246E+01    1
    0.449416518211364746E+02    0.535396039485931396E+00   -0.919582585009575411E+02   -0.708275511231552013E+01    1
    0.372951030731201172E+02    0.642737984657287598E+00   -0.907336428198361631E+02   -0.708375511231552402E+01    1
    0.269912332296371460E+02    0.887616574764251709E+00   -0.905570784748588267E+02   -0.708475511231548261E+01    1
    0.452427804470062256E+02    0.526156127452850342E+00   -0.885084012222289118E+02   -0.708575511231548649E+01    1
    0.376233100891113281E+02    0.631335616111755371E+00   -0.878201517413995134E+02   -0.708675511231549748E+01    1
    0.331239849328994751E+02    0.716036498546600342E+00   -0.873575265778460164E+02   -0.708775511231548361E+01    1
    0.332387268543243408E+02    0.713116765022277832E+00   -0.871608372396187292E+02   -0.708875511231548483E+01    1
    0.357632488012313843E+02    0.661876738071441650E+00   -0.867358089621690169E+02   -0.708975511231547539E+01    1
    0.283055901527404785E+02    0.835918307304382324E+00   -0.866080795357017195E+02   -0.709075511231549882E+01    1
    0.483693122863769531E+02    0.489156961441040039E+00   -0.865952454742248676E+02   -0.709175511231553379E+01    1
    0.414009839296340942E+02    0.566501617431640625E+00   -0.838994873896444915E+02   -0.709275511231555900E+01    1
    0.393350392580032349E+02    0.595819950103759766E+00   -0.836778243729112887E+02   -0.709375511231555222E+01    1
    0.499392598867416382E+02    0.469244480133056641E+00   -0.836405829529280567E+02   -0.709475511231548772E+01    1
    0.280608654022216797E+02    0.834860503673553467E+00   -0.835524781057063848E+02   -0.709575511231547384E+01    1
    0.306190729141235352E+02    0.764980196952819824E+00   -0.835017632678042361E+02   -0.709675511231547862E+01    1
    0.344273984432220459E+02    0.679697155952453613E+00   -0.832076420532027043E+02   -0.709775511231546563E+01    1
    0.471931785345077515E+02    0.494237661361694336E+00   -0.822357749637046709E+02   -0.709875511231552725E+01    1
    0.242361575365066528E+02    0.959581375122070312E+00   -0.813649801031759807E+02   -0.709975511231554801E+01    1
    0.375865191221237183E+02    0.617345392704010010E+00   -0.806940854461918775E+02   -0.710075511231553769E+01    1
    0.325679630041122437E+02    0.711890697479248047E+00   -0.804524547766329334E+02   -0.710175511231549716E+01    1
    0.424600899219512939E+02    0.543867647647857666E+00   -0.792876591022115491E+02   -0.710275511231548595E+01    1
    0.479450523853302002E+02    0.478126168251037598E+00   -0.771752067202502587E+02   -0.710375511231548451E+01    1
    0.291212201118469238E+02    0.786430060863494873E+00   -0.769023576469728738E+02   -0.710475511231546175E+01    1
    0.349690318107604980E+02    0.648883342742919922E+00   -0.743080736124794470E+02   -0.710575511231550738E+01    1
    0.329309731721878052E+02    0.686976909637451172E+00   -0.734813603270152811E+02   -0.710675511231549617E+01    1
    0.384424746036529541E+02    0.588072597980499268E+00   -0.732893118089033777E+02   -0.710775511231548851E+01    1
    0.254866272211074829E+02    0.886780321598052979E+00   -0.732175782916220186E+02   -0.710875511231553237E+01    1
    0.367671400308609009E+02    0.614366233348846436E+00   -0.730657871621537254E+02   -0.710975511231552026E+01    1
    0.364074170589447021E+02    0.615920007228851318E+00   -0.710915626392110482E+02   -0.711075511231553037E+01    1
    0.270051389932632446E+02    0.827841579914093018E+00   -0.702820944821412894E+02   -0.711175511231555468E+01    1
    0.238947957754135132E+02    0.935386478900909424E+00   -0.702215466578614667E+02   -0.711275511231549729E+01    1
    0.412034988403320312E+02    0.537854909896850586E+00   -0.679953395925556094E+02   -0.711375511231544433E+01    1
    0.398963451385498047E+02    0.551607012748718262E+00   -0.662067184885875122E+02   -0.711475511231546065E+01    1
    0.330601543188095093E+02    0.662557065486907959E+00   -0.650283316460081551E+02   -0.711575511231552138E+01    1
    0.459070414304733276E+02    0.476936340332031250E+00   -0.649200080757410234E+02   -0.711675511231550573E+01    1
    0.280284076929092407E+02    0.781045794486999512E+00   -0.648827938645739124E+02   -0.711775511231547409E+01    1
    0.423494279384613037E+02    0.512533605098724365E+00   -0.627816708742597598E+02   -0.711875511231553126E+01    1
    0.288154363632202148E+02    0.748183369636535645E+00   -0.611532871463784247E+02   -0.711975511231554670E+01    1
    0.469491779804229736E+02    0.455490291118621826E+00   -0.592404668166510149E+02   -0.712075511231549907E+01    1
    0.340075790882110596E+02    0.628119647502899170E+00   -0.589787988232312088E+02   -0.712175511231547542E+01    1
    0.398799628019332886E+02    0.534986436367034912E+00   -0.587012040640159327E+02   -0.712275511231546421E+01    1
    0.408783584833145142E+02    0.521515905857086182E+00   -0.585222879770529190E+02   -0.712375511231549119E+01    1
    0.479111731052398682E+02    0.444910049438476562E+00   -0.584946844765075014E+02   -0.712475511231554925E+01    1
    0.305399686098098755E+02    0.695918142795562744E+00   -0.578169265420619709E+02   -0.712575511231552827E+01    1
    0.438934028148651123E+02    0.483996927738189697E+00   -0.577196915908321699E+02   -0.712675511231549308E+01    1
    0.283037662506103516E+02    0.749685525894165039E+00   -0.574476646409432092E+02   -0.712775511231546943E+01    1
    0.259335398674011230E+02    0.816793382167816162E+00   -0.570562338884602838E+02   -0.712875511231544934E+01    1
    0.383629262447357178E+02    0.551096737384796143E+00   -0.566227137507482894E+02   -0.712975511231545589E+01    1
    0.348880618810653687E+02    0.604672133922576904E+00   -0.561359002137794505E+02   -0.713075511231547310E+01    1
    0.467204928398132324E+02    0.451529741287231445E+00   -0.561343449538309898E+02   -0.713175511231551518E+01    1
    0.244667053222656250E+02    0.861987471580505371E+00   -0.560739807270723674E+02   -0.713275511231555459E+01    1
    0.320913702249526978E+02    0.655894756317138672E+00   -0.556360743699603333E+02   -0.713375511231552295E+01    1
    0.809311866760253906E-01    0.146305561065673828E-01   -0.551125679842007656E+02   -0.713475511231551707E+01    1
    0.615000724792480469E-01    0.267962396144866943E+00   -0.549520988691293226E+02   -0.713575511231552095E+01    1
    0.175088644027709961E-01    0.975070297718048096E+00   -0.549458858098985061E+02   -0.713675511231547333E+01    1
    0.118257373571395874E+02    0.193107128143310547E-02   -0.548854791604357217E+02   -0.713775511231547721E+01    1
    0.989601910114288330E+01    0.384634733200073242E-02   -0.547260573860265254E+02   -0.713875511231551751E+01    1
    0.303952246904373169E+02    0.689563751220703125E+00   -0.546999964933641181E+02   -0.713975511231553206E+01    1
    0.219291448593139648E+00    0.206202447414398193E+00   -0.546512288026914206E+02   -0.714075511231547910E+01    1
    0.974242091178894043E+01    0.589334964752197266E-02   -0.545237855945211294E+02   -0.714175511231547588E+01    1
    0.109525620937347412E+01    0.563313961029052734E-01   -0.544790815097887702E+02   -0.714275511231552063E+01    1
    0.801992416381835938E+01    0.810998678207397461E-02   -0.544441796678938417E+02   -0.714375511231548810E+01    1
    0.264059185981750488E+02    0.256204605102539062E-02   -0.544169300919304746E+02   -0.714475511231548044E+01    1
    0.157019495964050293E+00    0.459449291229248047E+00   -0.543701060605104303E+02   -0.714575511231547544E+01    1
    0.422410637140274048E+02    0.495384573936462402E+00   -0.543462689931885166E+02   -0.714675511231546512E+01    1
    0.154630541801452637E+01    0.491312146186828613E-01   -0.543301812967467939E+02   -0.714775511231545746E+01    1
    0.124168694019317627E+01    0.612969994544982910E-01   -0.543287238153928698E+02   -0.714875511231547112E+01    1
    0.384394049644470215E+02    0.544326126575469971E+00   -0.543254309158063151E+02   -0.714975511231553895E+01    1
    0.186083018779754639E+01    0.430765151977539062E-01   -0.542865528203002796E+02   -0.715075511231556238E+01    1
    0.556042790412902832E+00    0.145012319087982178E+00   -0.542816037719687827E+02   -0.715175511231552363E+01    1
    0.812584161758422852E+00    0.100600183010101318E+00   -0.542700070021581098E+02   -0.715275511231548489E+01    1
    0.225429385900497437E+02    0.927454650402069092E+00   -0.541585821079616210E+02   -0.715375511231551631E+01    1
    0.904244184494018555E+00    0.113943696022033691E+00   -0.540484621846436184E+02   -0.715475511231555394E+01    1
    0.655069947242736816E+00    0.163137674331665039E+00   -0.540086110627488765E+02   -0.715575511231553918E+01    1
    0.224226415157318115E+01    0.482426881790161133E-01   -0.539950357548358042E+02   -0.715675511231548889E+01    1
    0.425040721893310547E+00    0.276213943958282471E+00   -0.538991688068072676E+02   -0.715775511231549810E+01    1
    0.505819022655487061E+01    0.242474675178527832E-01   -0.538447141193572136E+02   -0.715875511231551975E+01    1
    0.159242749214172363E+00    0.840712070465087891E+00   -0.537282499012316634E+02   -0.715975511231550943E+01    1
    0.938391685485839844E+01    0.151862502098083496E-01   -0.536388357048851461E+02   -0.716075511231549466E+01    1
    0.309273898601531982E+02    0.674218177795410156E+00   -0.535799689424450420E+02   -0.716175511231550654E+01    1
    0.244753360748291016E+01    0.618473291397094727E-01   -0.535470360813007460E+02   -0.716275511231549800E+01    1
    0.426618129014968872E+02    0.488661170005798340E+00   -0.535319780630633275E+02   -0.716375511231549744E+01    1
    0.200277179479598999E+02    0.807625055313110352E-02   -0.534397182325455091E+02   -0.716475511231552620E+01    1
    0.191315203905105591E+02    0.867402553558349609E-02   -0.533963226403723752E+02   -0.716575511231553186E+01    1
    0.405013978481292725E+02    0.414288043975830078E-02   -0.533772564392158273E+02   -0.716675511231552953E+01    1
    0.328442454338073730E+00    0.537957370281219482E+00   -0.532853849218107385E+02   -0.716775511231552542E+01    1
    0.339218974113464355E+00    0.523470103740692139E+00   -0.532762703170387155E+02   -0.716875511231552309E+01    1
    0.365983843803405762E+01    0.504156947135925293E-01   -0.532046329558309594E+02   -0.716975511231551454E+01    1
    0.295601397752761841E+02    0.704121053218841553E+00   -0.531884393821866794E+02   -0.717075511231548468E+01    1
