    0.277297258377075195E+02    0.498995304107666016E+00   -0.556779443495109039E+01
    0.484337717294692993E+02    0.151738345623016357E+00   -0.496358003079379095E+01
    0.432018071413040161E+02    0.315900027751922607E+00   -0.495322728180534444E+01
    0.225270062685012817E+02    0.330877125263214111E+00   -0.464005995992576104E+01
    0.356823020836341627E+02    0.378402992521123138E+00   -0.450687228726427236E+01
    0.405622129548789374E+02    0.186441659920901781E+00   -0.431449332956125087E+01
    0.129713028669357300E+02    0.587769210338592529E+00   -0.413530710223801989E+01
    0.197055578231811523E+02    0.387183725833892822E+00   -0.411939342986903423E+01
    0.347342967987060547E+02    0.219903767108917236E+00   -0.409494185332269200E+01
    0.457411829535326220E+02    0.167056499880414960E+00   -0.408590582304369487E+01
    0.349265478037147616E+02    0.219431722283656816E+00   -0.402146916228365825E+01
    0.291019398150319972E+02    0.263412643292530280E+00   -0.401629127755553750E+01
    0.268476188182830811E+02    0.496412396430969238E+00   -0.399735210087116011E+01
    0.173547718576620262E+02    0.766416147789231506E+00   -0.392273717779727926E+01
    0.131130194741177650E+02    0.588307113028503026E+00   -0.387955350955114708E+01
    0.934946835041046143E+01    0.825529456138610840E+00   -0.386903447860339078E+01
    0.200719386457276201E+02    0.661292956338808691E+00   -0.384596154886059161E+01
    0.483420615376429907E+02    0.274376855601523306E+00   -0.381969000584867624E+01
    0.103952854871749878E+02    0.746346652507781982E+00   -0.375794806621172484E+01
    0.138340007930290696E+02    0.956414288762688192E+00   -0.372927889641435595E+01
    0.462757653532555295E+02    0.168425067942999523E+00   -0.366122091236997305E+01
    0.159800320863723755E+02    0.489266574382781982E+00   -0.359523303777110392E+01
    0.365842367721717423E+02    0.359118350088431348E+00   -0.347970863801341457E+01
    0.184075326119322824E+02    0.713272458629308326E+00   -0.345736137985388492E+01
    0.406504924505904057E+02    0.193753608282483558E+00   -0.344221676996759296E+01
    0.260696642298779366E+02    0.302371119576160252E+00   -0.342509415407792295E+01
    0.306283697722721904E+02    0.428242734725554353E+00   -0.342271386210909112E+01
    0.315183818161502707E+02    0.415769357892642855E+00   -0.339139074142340435E+01
    0.183653557232247593E+02    0.430618668604660582E+00   -0.335802675040265619E+01
    0.807118117809295654E+01    0.980239152908325195E+00   -0.334968001978892405E+01
    0.298304645197417244E+02    0.438685044387327472E+00   -0.334416000986862283E+01
    0.165983119481652572E+02    0.787895218297296362E+00   -0.332234756372942419E+01
    0.370004905702702587E+02    0.214619853598538385E+00   -0.327413847534435654E+01
    0.250248909236841115E+02    0.521655109935564631E+00   -0.326238319060335780E+01
    0.448224127292633057E+02    0.290895104408264160E+00   -0.322229684560748275E+01
    0.152122390866938915E+02    0.524275982573589316E+00   -0.318677330904492040E+01
    0.126624137163162231E+02    0.631950020790100098E+00   -0.311997049710486518E+01
    0.177294465301503301E+02    0.732344991642149279E+00   -0.308530528796901127E+01
    0.883011497930201550E+01    0.909362811659721437E+00   -0.305099790800491899E+01
    0.222571493048302855E+02    0.582538171678592565E+00   -0.303968799403540402E+01
    0.121723741292953491E+02    0.661010444164276123E+00   -0.301089498362630481E+01
    0.356124874189029867E+02    0.226041934518232124E+00   -0.300145690808713583E+01
    0.160881095850524360E+02    0.803826973009144741E+00   -0.295744923738733112E+01
    0.204143475265523655E+02    0.632581514857121441E+00   -0.291306769805426757E+01
    0.374074935561633595E+02    0.345059106865145238E+00   -0.289874155100407283E+01
    0.181704779001052117E+02    0.445636945024774800E+00   -0.288615625987534763E+01
    0.250608952855176206E+02    0.323132543573579345E+00   -0.288482400754925727E+01
    0.436273581617688890E+02    0.295636027906031384E+00   -0.287476767860309890E+01
    0.957604050636291504E+01    0.847044825553894043E+00   -0.285285890296055156E+01
    0.132018277055863358E+02    0.974907123672467568E+00   -0.280976757984310099E+01
    0.154119794443538023E+02    0.834842989748932784E+00   -0.280035754149183180E+01
    0.196604393538727358E+02    0.413785240753067551E+00   -0.279614039177574947E+01
    0.154954170602181893E+02    0.525031625905818866E+00   -0.279523147928196058E+01
    0.966760799949757477E+01    0.842062943910582673E+00   -0.278306696150252408E+01
    0.350198060274124146E+02    0.367120742797851562E+00   -0.277653953015091171E+01
    0.114705874308650735E+02    0.710025134745852049E+00   -0.277441299224868976E+01
    0.315201375313477143E+02    0.407829546473552018E+00   -0.277264370558844009E+01
    0.478108127193364041E+02    0.268847842196576425E+00   -0.277026685729555044E+01
    0.272629648447036743E+02    0.298827767372131348E+00   -0.276846705589069675E+01
    0.287957080880448082E+02    0.282951805796133826E+00   -0.276642805895401001E+01
    0.206188898274535575E+02    0.395223292658070879E+00   -0.276344644450196952E+01
    0.157464497347589791E+02    0.816069446989224789E+00   -0.276171185796915486E+01
    0.151745334435005876E+02    0.846079531793164308E+00   -0.273513808082276677E+01
    0.335705231249029268E+02    0.243118422535809009E+00   -0.273402775584281477E+01
    0.156270078006549600E+02    0.821375032204588629E+00   -0.272759317394982315E+01
    0.220027178525924683E+02    0.372272789478302002E+00   -0.266571013422282199E+01
    0.128611820664845133E+02    0.995554219884863034E+00   -0.265421739801552015E+01
    0.449550012325047348E+02    0.284703570868097111E+00   -0.264235423429377692E+01
    0.952618122100830078E+01    0.862515211105346680E+00   -0.260724045690508532E+01
    0.236787391375616458E+02    0.346999021294511101E+00   -0.260718770924247112E+01
    0.188140380590190723E+02    0.679360230134649079E+00   -0.260264217310577717E+01
    0.210525929927825928E+02    0.390949547290802002E+00   -0.257531126724664405E+01
    0.369406193494796753E+02    0.345557928085327148E+00   -0.256539310628124051E+01
    0.257083382363938249E+02    0.496272795083283036E+00   -0.255006981726814708E+01
    0.127591580152511597E+02    0.646022617816925049E+00   -0.254769112113435492E+01
    0.186931043863296509E+02    0.682219624519348145E+00   -0.253755990241033302E+01
    0.154439240694046021E+02    0.825679242610931396E+00   -0.253513843145260642E+01
    0.262220482358654401E+02    0.314566184116476411E+00   -0.253446930307853835E+01
    0.140719276004737512E+02    0.586223713494131604E+00   -0.253283052521182483E+01
    0.188315451145172119E+02    0.438674926757812500E+00   -0.250672467994430281E+01
    0.126877218949216051E+02    0.651119087370339744E+00   -0.250607264333418556E+01
    0.206988432616437343E+02    0.615072993157352532E+00   -0.248934868435398116E+01
    0.210547795151098072E+02    0.604514991883317920E+00   -0.248183574765399628E+01
    0.268251814664919479E+02    0.308839664171345174E+00   -0.245382127267407224E+01
    0.206018997939208290E+02    0.617145665265787513E+00   -0.245172423270718642E+01
    0.266732221670353695E+02    0.311163085929029581E+00   -0.242061137204461030E+01
    0.106840908527374268E+02    0.777366995811462402E+00   -0.240800376349385870E+01
    0.165457334120367179E+02    0.502568603875742759E+00   -0.238631254897187350E+01
    0.863404065954915723E+01    0.963435188733847148E+00   -0.237982324877443396E+01
    0.111420720815658569E+02    0.746583640575408936E+00   -0.237949569266034455E+01
    0.273943930864334106E+02    0.303928852081298828E+00   -0.236325443169205762E+01
    0.266546281434788312E+02    0.312560085070830329E+00   -0.235190562485301236E+01
    0.410860172666637027E+02    0.202852928596825050E+00   -0.234487069203585019E+01
    0.331299729225682995E+02    0.382241236087199621E+00   -0.234067292250812242E+01
    0.168996721506118774E+02    0.749184727668762207E+00   -0.233490923670987049E+01
    0.162202210179834871E+02    0.780337616127248612E+00   -0.232686076591235347E+01
    0.144671519959939481E+02    0.874499967534904221E+00   -0.231452765547439920E+01
    0.128871922976389417E+02    0.648220500203884220E+00   -0.230321119176218492E+01
    0.143101020614920973E+02    0.584275177277702062E+00   -0.228758046180067387E+01
    0.179500872395912268E+02    0.703701733493092507E+00   -0.227166212588446292E+01
    0.293623844445346336E+02    0.285078821268882898E+00   -0.226718506908121764E+01
    0.479312616888573046E+02    0.174726919090917504E+00   -0.225806393055100330E+01
    0.232984456241467335E+02    0.359588888138940077E+00   -0.225173451159833915E+01
    0.268658190965652466E+02    0.311867833137512207E+00   -0.225020125274013916E+01
    0.853455237239572106E+01    0.981738300329452640E+00   -0.224996333586772668E+01
